#{"t_start": 1733920821.793185, "env_id": "HalfCheetah-v4"}
r,l,t
1540.951356,1000,184.87886
1578.558355,1000,185.340478
1566.105927,1000,185.779906
1623.793339,1000,186.214299
1543.418914,1000,187.385475
1603.152501,1000,187.835443
1600.635789,1000,188.287344
1593.468939,1000,188.742114
1533.452667,1000,189.246738
1594.185409,1000,189.689281
1665.524248,1000,190.127245
1516.238416,1000,190.566295
1573.483229,1000,191.0083
1554.703841,1000,191.433277
1640.889711,1000,191.867644
1629.606839,1000,192.298724
1645.20873,1000,192.858031
1672.902073,1000,194.010885
1584.766374,1000,194.507459
1539.436429,1000,195.065474
1633.395218,1000,195.517307
1647.708667,1000,195.969816
1619.659464,1000,196.407194
1630.507492,1000,196.857661
1617.267017,1000,197.303743
1647.523673,1000,197.580235
1643.863029,1000,198.048752
1625.065613,1000,198.511429
1691.654455,1000,198.954632
1655.21628,1000,200.194946
1633.478277,1000,200.64564
1567.107616,1000,201.103333
1638.894367,1000,201.627828
1587.962002,1000,202.099894
1674.281397,1000,202.573857
1646.000435,1000,203.032237
1611.276702,1000,203.505036
1644.047895,1000,204.015362
1660.679265,1000,204.468011
1645.525555,1000,204.912121
1657.598856,1000,205.347722
1629.682751,1000,205.792641
1692.012835,1000,206.949865
1608.925906,1000,207.378494
1669.553436,1000,207.832389
1660.101528,1000,208.284744
1719.028522,1000,208.71981
1646.81708,1000,209.21703
1671.050674,1000,209.659601
1634.68149,1000,210.113629
1591.856755,1000,210.544308
1647.085486,1000,210.982425
1641.307999,1000,211.420646
1632.354588,1000,211.858716
1588.731343,1000,213.004507
1648.729214,1000,213.439306
1695.433534,1000,213.885831
1673.827033,1000,214.33815
1710.560907,1000,214.777559
1644.421319,1000,215.204967
1622.595961,1000,215.644086
1626.356409,1000,216.089725
1692.745641,1000,216.572839
1560.070648,1000,217.015486
1713.389575,1000,217.466615
1642.381826,1000,217.925022
1655.349592,1000,218.416477
1629.867345,1000,219.603819
1671.04901,1000,219.87644
1662.377314,1000,220.316867
1558.175563,1000,220.762312
1571.934973,1000,221.206231
1694.903237,1000,221.646171
1598.676124,1000,222.075542
1669.414498,1000,222.519312
1620.120952,1000,222.953084
1651.950711,1000,223.387874
1680.182234,1000,223.822478
1632.626248,1000,224.274213
1629.762231,1000,225.424093
1621.986256,1000,225.862456
1624.310255,1000,226.313296
1570.439694,1000,226.777089
1559.259541,1000,227.22792
1611.63197,1000,227.67704
1537.542145,1000,228.123939
1580.230359,1000,228.565397
1588.853213,1000,229.041661
1606.464841,1000,229.581858
1676.597856,1000,230.036072
1495.315178,1000,230.500043
1641.104721,1000,230.946408
1657.564705,1000,232.119496
1652.013606,1000,232.567436
1574.705121,1000,233.091335
1643.500014,1000,233.53574
1732.054772,1000,233.972012
1676.353875,1000,234.414864
1626.641154,1000,234.86707
1695.266453,1000,235.30311
1706.560912,1000,235.734607
1629.272948,1000,236.181912
1640.377095,1000,236.623543
1631.877391,1000,237.06442
1652.229301,1000,238.21925
1566.283077,1000,238.655618
1669.639116,1000,239.128817
1614.617403,1000,239.634765
1648.219147,1000,240.07969
1656.155926,1000,240.520059
1604.647047,1000,240.956454
1678.659638,1000,241.224482
1677.540104,1000,241.661082
1700.332963,1000,242.098276
1618.732982,1000,242.532376
1647.912931,1000,242.962801
1682.803623,1000,243.39569
1685.906523,1000,244.547907
1607.990124,1000,244.98626
1698.72754,1000,245.429022
1690.529304,1000,245.875374
