#{"t_start": 1733938131.298526, "env_id": "HalfCheetah-v4"}
r,l,t
4978.309943,1000,402.451821
4951.660058,1000,403.018535
5114.209415,1000,403.845885
5129.403531,1000,404.66661
5171.355286,1000,406.398465
5113.204054,1000,407.293466
5063.249718,1000,408.40697
5125.754036,1000,409.398818
4461.564902,1000,410.462428
5081.447066,1000,411.347504
4981.508358,1000,412.160687
5044.745531,1000,412.971937
5132.798957,1000,413.773392
5098.392348,1000,414.562529
4971.783455,1000,415.348498
5057.963494,1000,416.138202
5179.487741,1000,416.926645
5148.033833,1000,417.708694
5173.132836,1000,418.485933
5220.738318,1000,419.270844
5159.129522,1000,420.054973
5078.73722,1000,420.865115
4547.004196,1000,421.72009
5146.041902,1000,422.244675
5269.204705,1000,423.019316
5252.706101,1000,423.80932
5216.724691,1000,424.57842
5105.443761,1000,425.359518
5165.954197,1000,426.169705
5108.379476,1000,427.747885
5295.731817,1000,428.555642
5097.597277,1000,429.367834
5133.566147,1000,430.158833
5206.553341,1000,430.964364
5281.975679,1000,431.837523
5330.058428,1000,432.620002
5169.701887,1000,433.404942
5111.552142,1000,434.190745
5098.139578,1000,434.968919
5227.476739,1000,435.749249
5190.390738,1000,436.637057
5013.296675,1000,437.419966
5277.888126,1000,438.223057
5192.130548,1000,439.002872
5155.453598,1000,439.536379
5264.669799,1000,440.474575
5038.747671,1000,441.420304
5263.443239,1000,442.417026
5194.094931,1000,443.530334
5235.182971,1000,444.462664
5177.221037,1000,445.344889
5153.353256,1000,446.256419
5116.20384,1000,447.209502
5247.994157,1000,448.123102
5224.463375,1000,449.833183
5249.304513,1000,450.754575
5318.454624,1000,451.648278
5331.726135,1000,452.82944
5230.741604,1000,453.704994
5278.7011,1000,454.685461
5354.019535,1000,455.633057
5411.937549,1000,456.622851
5349.202306,1000,457.62918
5274.636137,1000,458.594067
5130.662755,1000,459.381484
5208.699765,1000,459.899633
5264.881255,1000,460.695729
5444.481634,1000,461.506938
5041.870344,1000,462.343177
5330.698091,1000,463.109923
5233.943427,1000,463.877627
5344.201891,1000,464.659342
4155.001565,1000,465.427113
5061.235512,1000,466.219888
5361.074378,1000,467.009474
5327.329777,1000,467.788135
5484.374688,1000,468.679725
5181.627596,1000,469.500597
5311.470118,1000,470.284421
5249.098145,1000,471.942462
5247.124754,1000,472.721832
5353.093238,1000,473.491677
5241.09792,1000,474.661131
5323.736612,1000,475.702387
5051.514002,1000,476.700733
3256.223608,1000,477.631603
5295.483424,1000,478.467879
5205.181068,1000,479.008205
426.538801,1000,479.919206
5284.082648,1000,480.726121
5408.136335,1000,481.64377
5175.667249,1000,482.800527
5424.193808,1000,483.689029
5355.978394,1000,484.501314
5126.17154,1000,485.291906
5429.83685,1000,486.082965
5400.079558,1000,486.865829
5352.842545,1000,487.637874
4832.092738,1000,488.426065
5326.64423,1000,489.222143
4731.975136,1000,490.007868
4857.772917,1000,490.791785
5467.381976,1000,491.678896
5409.201048,1000,492.534201
4818.409476,1000,494.164797
5336.831424,1000,495.00129
5315.728265,1000,495.829745
5135.823691,1000,496.76007
5461.390372,1000,497.432813
5476.497893,1000,498.427103
5464.118604,1000,499.321268
5470.43312,1000,500.21384
5425.849676,1000,501.129827
5600.381295,1000,502.218562
5390.518524,1000,503.178668
5434.064634,1000,504.105262
5355.988714,1000,505.01062
5224.301167,1000,505.915416
5444.434862,1000,506.792918
5540.498731,1000,507.711714
5614.125394,1000,508.684837
5497.225711,1000,509.655598
5462.249721,1000,510.724345
4450.277761,1000,511.667845
5382.17136,1000,512.971867
5563.597257,1000,513.887478
5308.093968,1000,514.829387
5338.181349,1000,515.780921
5619.878272,1000,516.719397
5433.088239,1000,518.132009
5476.569523,1000,519.139552
5538.595174,1000,520.126741
4990.349163,1000,521.039198
5377.557452,1000,521.842267
3708.668603,1000,522.716545
5536.388056,1000,523.515799
5470.145614,1000,524.308469
5554.421707,1000,525.103042
5481.665215,1000,525.873896
5458.149829,1000,526.675744
4395.984187,1000,527.505088
5605.066918,1000,528.284672
5457.346406,1000,529.060716
5305.056599,1000,529.847424
5286.493896,1000,530.62969
5554.87019,1000,531.425705
5517.960003,1000,532.275026
5439.752218,1000,533.277486
5399.763363,1000,534.050322
5396.44606,1000,534.833288
5570.966514,1000,535.619856
5532.072652,1000,536.157811
5507.392588,1000,536.96025
5417.331777,1000,537.741618
5465.885679,1000,539.296781
5569.665602,1000,540.095497
5518.45897,1000,540.884481
845.092978,1000,541.705063
5618.334429,1000,542.559662
5468.344635,1000,543.337228
5545.406397,1000,544.134795
5700.115344,1000,544.912376
5607.804284,1000,545.688586
5687.426551,1000,546.480934
5624.447712,1000,547.279931
5678.12908,1000,548.08794
5637.858534,1000,548.887406
5633.15885,1000,549.678693
5258.185944,1000,550.465995
5360.014436,1000,551.239802
5729.158037,1000,552.043913
5607.987892,1000,552.871315
5446.369674,1000,553.38951
5625.65946,1000,554.170466
3743.268371,1000,554.948986
5572.299625,1000,555.729905
5538.268101,1000,556.565811
5537.928303,1000,557.345954
5642.339154,1000,558.132074
5391.489434,1000,559.701176
5604.268032,1000,560.51382
4292.797876,1000,561.306551
5653.69333,1000,562.112008
5641.358036,1000,562.932552
5706.859005,1000,563.716805
5668.189431,1000,564.504931
5640.902654,1000,565.278215
5870.637088,1000,566.071975
5633.891881,1000,566.864755
5667.716553,1000,567.65142
5578.373842,1000,568.437779
5629.792587,1000,569.215594
3932.260977,1000,570.008569
5480.936994,1000,570.523219
5628.014465,1000,571.384766
1681.836196,1000,572.176114
3180.021276,1000,573.351105
5630.602663,1000,574.165703
-112.451291,1000,574.963091
5496.089451,1000,575.751818
5703.159985,1000,576.584151
5554.322324,1000,577.373394
5486.871069,1000,578.170491
5665.79249,1000,578.959489
5610.393732,1000,580.535357
5417.88191,1000,581.325442
5514.893909,1000,582.127614
5738.898656,1000,583.020528
5612.186782,1000,583.827783
5723.265326,1000,584.609706
5603.715796,1000,585.43757
5576.365388,1000,586.222787
5733.003816,1000,587.008357
-207.599445,1000,587.815256
5807.498047,1000,588.63158
5685.245755,1000,589.160232
5505.764307,1000,589.954954
